bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-1_ses-10_T1w	0.5641430249715348	2.1599596196336632	0.6879115496168342	67.88582908163266	4.10556	4.15285	4.26692	3.89691	0.21443197735977215	0.4169691927247994	0.36859882991542847	1.3920087814331055	0.5049452006816864	0.0	0.0020713067879297603	27.821347248792673	15.2334872316953	21.215059999030597	188	256	256	3.3629847344931254	10.3541500066605	10.470077715759619	17.69309840612523	17.076314219838007	35.89070067481766	32.86871349761517	45.63912559818982	1.0	1.0	1.0	85.31779653760385	14.354708857612422	82.26373669060078	90.15114605426788	2935394.0	11.564735323190689	111.1290380358696	28.57523587445675	1.5060231705743892	85.64976285042079	402.09425586849875	374.1595298051834	19617.0	264.57962840795517	627.5617070496082	111.25533495043551	0.49214530195396655	68.184867073659	796.2812395611909	786.4020019769669	25817.0	685.0088573992252	938.2496662437916	75.94894520653314	3.004306877584156	52.31493894774305	1006.4302137556924	999.9999739229679	207594.0	928.2448254525661	1106.3955388963223	56.51907554114347	0.1613083928823471	0.4411388337612152	0.4965648949146271	0.4202437026935372
sub-1_ses-11_T1w	0.435544495840884	2.662121118791334	0.6342734129289046	63.96344771860746	3.901263333333334	3.93479	4.08213	3.68687	0.2113255264871997	0.4162788876550991	0.3723955858577012	1.30693519115448	0.40689677000045776	0.0	0.0013824241892711141	28.306417898355306	15.388965351481955	21.5481062836751	188	256	256	2.880350337630881	10.911733171632644	11.514820673459397	20.752378511114667	14.102526992659245	28.800517964183157	26.94317330612563	37.92647496153449	1.0	1.0	1.0	1.127360221200318	17.275080155727135	80.25975782417672	91.22557327151299	3851536.0	7.744227014482021	113.46358295530081	31.702983992043393	-0.36147667517197535	114.39473810438822	411.01062696047546	371.86499260365963	10011.0	255.2042517066002	654.7424224950373	129.09763595845953	0.6946388938913111	60.35744469043688	766.2821901455786	759.4315830990672	24504.0	661.6802552286536	895.1331757381558	69.59628456105064	1.389005891056713	44.45173064461495	1005.2424054650278	1000.0710041821003	202048.0	936.5541330724955	1092.646488584578	48.190549763161755	0.1606408953666687	0.435011625289917	0.49534499645233154	0.41478545114980947
sub-1_ses-12_T1w	0.43752634277000174	2.68173270301479	0.638619083930535	69.52498308011856	4.01915	4.07614	4.18823	3.79308	0.21226287342540362	0.41781549081580577	0.3699216357587906	1.3082730770111084	0.4211040139198299	0.0	0.0013719652944736383	28.07063565663707	15.256921789888636	21.391922813104877	188	256	256	3.241263869770432	11.417220880884551	11.762153522284486	20.627975816198475	15.146427706493789	31.70508886561355	29.439942045193032	41.468309563471756	1.0	1.0	1.0	0.6911352485225284	15.798482677265856	77.78707721863246	87.4792991951108	3590500.0	7.775937706232071	108.71912904083729	29.55239007483597	0.606373716971254	86.99840122953833	395.8615273911167	365.2530739232898	14038.0	259.97911728285254	623.8858019921928	112.68445857083775	0.7631983909461266	57.96335198483351	769.6964834838542	764.5618750229478	25539.0	666.7866583094001	891.871255135536	66.9643614971296	1.7977430915707115	45.04702493112291	1004.6851460267474	999.9999889060855	204635.0	934.840510904789	1089.4232725277543	48.477735015719425	0.16095390915870667	0.43857160210609436	0.4965149462223053	0.43026641883519207
sub-1_ses-13_T1w	0.5338904361976131	2.2088875626299225	0.6755804683623796	63.84475445376566	4.200516666666667	4.24636	4.38659	3.9686	0.2192580264258017	0.4140791434479034	0.3666628301262949	1.4064321517944336	0.4870247125625611	0.0	0.0021275921938872693	27.364792019566206	15.22451873910208	21.206716758844582	188	256	256	3.3409221750290143	10.541318099648514	11.097882383016568	19.411406874372176	16.252926052251052	33.62847320003565	30.909898922943956	42.84829751654517	1.0	1.0	1.0	466.15876786287606	15.290523788857174	82.69392876863614	91.20303443074226	3313481.0	9.7000782340765	112.94458909332752	35.951885424733874	0.41995995369205996	96.12367116995077	406.3418836538051	379.33438128605485	22038.0	261.782255031541	629.5183531187472	113.53924304289961	0.2830788222925591	68.18747095030902	792.2009902789122	784.8701233193278	25253.0	679.7078958436847	929.5573822200297	74.45507057180669	2.401487400555763	46.69808616596921	1004.8484018680468	1000.055766902864	206827.0	931.820733807981	1094.8823937773705	51.51884949699858	0.1586478352546692	0.4438256025314331	0.49858930706977844	0.40945403085912535
sub-1_ses-14_T1w	0.45035079379067045	2.6062546551201633	0.6541670114455455	61.6519603997814	4.013077892452281	4.052523677356844	4.19977	3.78694	0.22193423025717954	0.4086683366764927	0.3693974330663278	1.358047366142273	0.4334984898567198	0.0	0.001718445502524773	27.489164963680878	15.575710003367707	21.614498176662693	188	256	256	2.9965077373790927	11.561443510363484	11.644630743514114	20.375940982799765	15.068202513134802	30.548828946472707	28.459705398301036	39.7620847352956	0.999895453453064	1.0	1.0	185.66721223569533	16.476409190104512	82.27562467357757	91.86886471509933	3603420.0	9.50793357938528	114.46564192324877	32.859667398194205	-0.02866131875720601	108.83583626130147	415.02216274803516	378.95906694978476	14031.0	259.3072794377804	657.9304817449301	126.46240075812523	0.8442494095887865	58.399717018259324	774.8740432731438	768.2904250770807	23457.0	675.7794661462307	894.6101140603423	66.45139490094316	1.6995812998281394	45.950874519069245	1004.3060089025914	1000.0000012032688	202114.0	933.5062059760094	1090.448849864304	49.07736669403181	0.159943088889122	0.43430858850479126	0.4965306222438812	0.4135620733066395
sub-1_ses-15_T1w	0.5396331332407349	2.3145491235876796	0.6947832102538982	67.93271931007392	4.178277825057582	4.204363475172747	4.39524	3.93523	0.2179882203056939	0.4141761032827185	0.3678356764115876	1.3881120681762695	0.48468655347824097	0.0	0.00220222320011179	27.515857944497196	15.271983658054586	21.222551044969446	188	256	256	3.3566564887453123	10.927494613854087	10.835672191710254	18.222865472531367	17.33828163323578	35.799994041843206	32.97727019735385	45.793534916982566	0.9997042417526245	1.0	1.0	3.211745776183281	14.307087557521841	81.8992444711801	89.90295746922493	3046254.0	12.539527118206024	110.40235832333565	27.57937628933514	0.4597513415546386	93.92562566011513	406.1567194725197	378.6391992866993	20299.0	259.7753861427307	626.1749165683982	112.79970824934547	0.47346227543952946	65.95809857027018	790.2436419234481	781.8122559785843	27506.0	686.293771147728	921.4371644556522	71.54412532866148	2.0459842822371623	51.81267301904802	1005.8418120127963	1000.0545475184917	208350.0	928.1430854797363	1102.606071472168	54.878973292325696	0.15958042442798615	0.4412654936313629	0.49645736813545227	0.43655100195154456
sub-1_ses-16_T1w	0.4764704451589504	2.456036315813156	0.6714961278715309	62.780460958206234	4.017173333333333	4.07969	4.16339	3.80844	0.21706295113783738	0.4136559829124349	0.3692810659497277	1.396077036857605	0.47376590967178345	0.0	0.0022715202124366824	27.666030935881686	15.347925211995655	21.432152755313474	188	256	256	3.04768200093809	10.737098478137577	11.22432723090319	19.888201213633906	15.346469231495776	31.684189004792447	29.38958333292885	41.13809176249833	1.0	1.0	1.0	254.36590514429116	15.925298186239948	81.72779863986858	91.38942120224237	3617179.0	9.522150620818138	112.81426009908319	32.890236444631455	0.14104908762799973	97.01519489671578	410.80808111096513	373.0476691387594	15401.0	266.96858874708414	658.1896307170391	122.39976404246336	0.7096368082276499	62.323869658582275	777.2673123416959	770.191024299711	23311.0	670.5858450923115	911.3104577381164	71.73022635355798	2.209098127154678	47.17331570842968	1004.8264247482077	1000.0000008679926	204648.0	933.6352559924126	1092.608721844852	50.28094531545182	0.16062408685684204	0.43743014335632324	0.4958137273788452	0.41089321500143144
sub-1_ses-17_T1w	0.6038891963181354	2.0708422451201005	0.6952092340562522	68.3457362926664	4.01776	4.08143	4.1468	3.82505	0.2125121728260546	0.41382987626698525	0.37365795090696013	1.4118984937667847	0.4941979944705963	0.0	0.0015694302869739192	28.383541010543613	15.50831445663799	21.362584922563173	188	256	256	3.24359607183	10.598628249859008	10.324586047800024	17.131533821711063	16.986852624939967	34.8574707931723	31.903447844598375	43.86602011568286	1.0	1.0	1.0	2.364028048449126	14.935771468365452	83.9029828086981	92.05766278505325	2876383.0	12.856904536485672	113.54149460792542	28.39748096659225	0.5512699991855645	92.42024334016192	421.1351003866895	387.26554876565933	13923.0	277.5644282400608	662.1973727434872	119.38960108996372	0.39666934554763866	68.90259213306715	803.4825189114132	794.6791470646858	25479.0	693.5993880659342	943.0066387951374	74.97796256184496	1.7019517237559008	55.12207370645371	1007.5543482957341	1000.0556740760803	206765.0	927.5894848704338	1113.7084838747978	58.37499818416143	0.16347813606262207	0.44007954001426697	0.49648553133010864	0.41107658768864797
sub-1_ses-18_T1w	0.4262857291545012	2.791459683107081	0.6532669907589285	62.79393988672383	4.04339	4.0458	4.2543	3.83007	0.2103833542249313	0.42030135046997863	0.36931529530509005	1.3421508073806763	0.43653651475906385	0.0	0.0013850020130027662	28.065119609319062	15.095074765775268	21.17852767203109	188	256	256	3.0630481783967722	11.404906054301263	11.874779429077398	21.156384054534154	15.057607663054398	31.8749940833664	29.66644159506072	42.066723038761374	1.0	1.0	1.0	1.70885912782476	15.573743809579225	80.53087967231795	90.11609911546111	3522123.0	9.398611564189196	111.37047559395432	29.744160079120356	1.0317359762896015	87.79584229493786	392.30740836697413	357.94581427797675	16050.0	254.0358705433086	629.8912613019347	116.85570787583248	0.7109774942535778	58.6519942302282	762.7538466778473	757.7246643416584	26774.0	661.5885395184159	884.2281331306322	66.43724290403915	1.5678749916072778	44.62651734908667	1004.4044491152856	999.9999846629798	206895.0	936.4825705625117	1086.737497922033	47.26694152448936	0.16020160913467407	0.4396858215332031	0.49462637305259705	0.42437434827945775
sub-1_ses-19_T1w	0.41205930331927243	2.8753171835961937	0.6763880500108089	60.47574684023669	4.00119	4.02707	4.19365	3.78285	0.21613196752832817	0.41509258433069246	0.3687754481409794	1.3781706094741821	0.4343136310577391	0.0	0.0016967761357521837	27.638155917125662	15.269415391722191	21.331826085140378	188	256	256	3.301118189110261	11.466409478842126	11.995432036612746	21.218768441885846	15.866505014878015	32.497807134528266	30.503669498381395	43.1466963457379	1.0	1.0	1.0	2.428615325467672	15.18392880565557	81.59827983128703	90.37195264548063	3223259.0	10.241404347121716	111.53001876920462	28.848204912335838	0.637637537557957	89.60186558941804	397.08386493511	367.73394180461764	16653.0	259.1075299821794	616.6450846016407	111.3934368602654	0.6518062637349367	59.15057979785605	758.4922381818076	753.1933911330998	25565.0	659.3438627257943	877.4407581575215	65.68565874351714	3.1398215534078027	42.54837192793594	1003.227946488869	999.9999816082418	205179.0	934.3874680437148	1082.8878310769796	47.12797292866249	0.1606050729751587	0.43937569856643677	0.4958483874797821	0.4215071190906189
sub-1_ses-1_T1w	0.4884614731506717	2.506440004514563	0.6679587782898303	71.2235358059247	4.106776666666666	4.16	4.27695	3.88338	0.21302954417932501	0.4186475969121772	0.3683228589084978	1.377239465713501	0.46467221379280055	0.0	0.0017557435883859807	28.021707106414077	15.18848687865739	21.16028932854918	188	256	256	3.3991365682303303	11.3325873110368	11.413360353011207	19.50835717976649	17.114559044518497	35.309275975283214	32.65625660555565	45.54493479686524	1.0	1.0	1.0	2.0826478493002396	14.385212489664566	78.61782137695005	86.47299326956272	3062630.0	11.404902655631304	106.95642540231347	27.06253146278028	0.5204896987841487	87.90963188128346	403.6609678253919	375.79437954351306	19430.0	265.1185940960422	625.573095863685	110.55298938662638	0.6697906414311312	61.41055624242768	781.8433661113584	775.3064173460007	28096.0	679.9676726339385	907.5834288680926	68.41267563112156	2.4977946509190136	48.37132854711769	1004.6690817433391	1000.056762713939	207538.0	931.4003835432231	1093.3953939005733	51.26286873679758	0.15984289348125458	0.44257432222366333	0.4985141456127167	0.4058383945986267
sub-1_ses-20_T1w	0.4264414726849198	2.8836253387669344	0.6617078128335113	62.783109872561866	4.10884	4.1486	4.30752	3.8704	0.21400809140274582	0.41714017658836916	0.36885173200888505	1.368852972984314	0.48609271049499503	0.0	0.0013038264055128248	28.070852841274213	15.272426104138368	21.248615575598066	188	256	256	3.151189430424771	11.701315894452067	12.13665851295106	21.557470213976345	15.58572962365601	31.081584785282285	29.266619954848533	41.1325454556073	1.0	1.0	1.0	12.226200977202762	15.92744581421369	82.22399903775299	90.92012782394886	3422074.0	11.349842391908169	113.13425785303116	29.30456952804679	-0.03564542919488112	99.16409766815529	412.17002363659736	378.9147917255759	19687.0	261.24666635021566	650.5826769992709	120.2419519651283	0.6141821797201925	60.83024503055624	761.5883403165263	755.6445870548487	27332.0	666.666678249836	878.4899400025606	64.57656303813849	1.1353075592624	43.37304453362147	1001.8254613314824	1000.000017374754	207251.0	930.5656874477863	1080.723495349288	46.38752111970352	0.15930934250354767	0.4410070776939392	0.4974120259284973	0.4335605039327575
sub-1_ses-21_T1w	0.5743413999616296	2.2171792403717245	0.6845487552821918	64.88026474898342	4.087226666666667	4.15078	4.24288	3.86802	0.21821851521234334	0.4130724709086941	0.36870901387896254	1.3982775211334229	0.5208817005157469	0.0	0.0014961762216914728	27.701198106583924	15.367051913603637	21.26856725374538	188	256	256	3.2146394591203866	10.882796315119137	10.561547155955695	17.58720569362756	15.84838693361118	31.9676052433926	29.4952790550783	40.66984498823111	1.0	1.0	1.0	35.18744768085021	16.10959290943235	84.40141413395916	92.47575610503554	2999975.0	12.851968631148338	115.66771768033504	29.397143803297702	0.33527931457745996	97.35044317312882	424.97436821702024	389.7067397199571	21629.0	278.4787930212915	669.0968541532754	121.22595260757046	0.5099197906211272	67.03669307473461	794.5396796711325	786.0731359124184	25379.0	689.6249531395733	926.6327801097184	72.22938170617374	0.9709591562444362	55.863910895612186	1006.6334814486562	1000.0584136210382	207425.0	926.5101022273302	1107.068577887117	56.86270010078164	0.16068068146705627	0.43887314200401306	0.4966713488101959	0.4192481762710311
sub-1_ses-22_T1w	0.43962969097082355	2.694759547152149	0.6424787556266481	60.28679222011574	3.919166666666667	3.93035	4.12316	3.70399	0.21244246299249742	0.4166443895016241	0.3709131475058785	1.306102991104126	0.43511059880256653	0.0	0.0018473510653933276	28.21462222796445	15.356672477364157	21.490295840974518	188	256	256	2.903658867754327	10.752171630851088	11.256886636137232	20.11482940980628	13.776642297723248	28.639053691491398	26.81007985761111	38.014543583618675	1.0	1.0	1.0	2.41912084630859	17.233835898400624	81.5301708672477	92.12886482477188	3735996.0	8.236466646194458	114.71272498369217	31.551994341081972	-0.15736239219847947	104.68324319999921	402.105081590312	362.40453243255615	13320.0	253.0056568980217	643.9189916253088	124.8049254090759	0.8542173941095061	60.761581424646764	760.1293029961992	753.371005654335	25209.0	656.0611376166344	889.843944132328	70.0654796881909	1.7615069512349004	47.66386614186229	1004.4665695666558	1000.0000432133675	202988.0	932.7134245634079	1090.8668687939644	49.714444981716746	0.16199441254138947	0.43737056851387024	0.4959169328212738	0.4335368311927662
sub-1_ses-23_T1w	0.41694694207282446	2.7817757980272297	0.6359657821385577	63.031018114156886	3.9082832496473685	3.8766997489421056	4.14441	3.70374	0.2029720879770345	0.4247983137604846	0.3722295982624809	1.2899572849273682	0.4183206439018248	0.0	0.0015678637010316083	28.844364051430567	15.067489661988192	21.204609230918283	188	256	256	2.871435983870885	10.686929503604643	11.36223293552173	20.52833331908966	13.530838936176766	28.562136954097163	26.77194521255622	38.22285974739473	1.0001109838485718	1.0	1.0	0.4529749206904339	17.140998397648914	80.43674909039058	91.28445958346128	3792111.0	7.813492365181446	113.51797444373369	31.519359677044587	0.6149517843962204	97.57183703277073	390.2969303997512	354.02108090370893	11628.0	243.9334201812744	634.1633681431413	123.28530386196796	0.9108924822764832	61.40621403992907	754.3241028413137	747.3001966178417	26118.0	651.3689324285835	884.7223757527767	69.92521939996793	2.5132618583554596	43.98267171264858	1005.5105581953986	1000.0634984150529	205228.0	937.4285108372569	1093.2536878436804	48.71613522626678	0.16015516221523285	0.4423382878303528	0.49574732780456543	0.41953103928758617
sub-1_ses-24_T1w	0.44034553070999716	2.632106572674896	0.6721850052904064	62.56998334750566	4.03831	4.07945	4.21427	3.82121	0.21316577167014203	0.41505638227537733	0.3717778460544806	1.3752542734146118	0.4586030721664427	0.0	0.0011643924796351398	28.10160472041469	15.358610616307358	21.21789771448554	188	256	256	3.3494524158248864	11.578074695531793	12.07112383469273	21.28584439272151	16.503835935521547	33.587946499743296	31.302052931035163	43.81437635784064	1.0	1.0	1.0	504.2287799028553	14.952543880420713	83.30558585396255	91.54383347928524	3200258.0	11.304444327950478	112.71195962280035	35.67280896028985	0.8912909808448641	88.35967551314548	407.9341196562355	376.6762760747224	17270.0	272.85825426876545	629.1449700960889	112.45580579929668	0.7541929396502134	58.74213667308137	772.9150764077834	766.5964844748378	26157.0	672.7252653986216	893.793648741394	66.20978450559332	1.793573635592356	44.036063296184075	1003.4275640843688	1000.0000114813447	208257.0	934.4453171677887	1083.2317535430193	46.97946636031466	0.16055527329444885	0.4402797222137451	0.4987991452217102	0.43137556610720934
sub-1_ses-25_T1w	0.4590128928240484	2.6387127482506583	0.6732964028021605	65.85481834071425	4.116066666666667	4.12911	4.312	3.90709	0.2103909168284094	0.4180823171011647	0.3715267660704259	1.3904283046722412	0.48628902435302734	0.0	0.002072892635298701	28.399565397062716	15.25637752542985	21.028649823855748	188	256	256	3.269700017196179	11.39288013998972	11.513176090670475	19.876948114825524	16.925449192750726	34.5592498588373	32.191829433775325	45.09078924973796	1.0	1.0	1.0	5.916878517020807	14.529272814506896	79.12151327222277	87.60468028485775	3234644.0	10.453168630599976	107.91708751022816	27.89542627677562	1.264570847062811	90.08149144994276	406.52937276373126	375.36378264427185	19803.0	266.5558000802994	628.7877896323798	114.79778056186065	0.7076190877043063	60.01029953385727	773.3485977958728	766.4370147362351	27052.0	674.4669486880302	898.2003931850195	67.27208916380447	3.1818380395746093	47.19812259742846	1003.1719830264984	1000.0000013262033	209531.0	929.2629340589046	1087.0107515752316	50.30941416483078	0.1597476303577423	0.4428403973579407	0.49818798899650574	0.4119887931315844
sub-1_ses-26_T1w	0.4474026842501794	2.6232130936243254	0.6743941411698551	56.009925215958006	3.995366666666667	3.97394	4.23747	3.77469	0.22163292145767874	0.4114388556887061	0.36692822285361515	1.357532262802124	0.45895978808402993	0.0	0.0019429841296447088	27.187282113763295	15.379617220766873	21.496549450279637	188	256	256	3.1423552874968173	11.085560355856481	11.39346309315969	19.952473636125774	14.909618188488178	32.24174091188944	29.80428264527936	42.261488835460476	1.0	1.0	1.0	2.621952546711949	15.502793404025992	86.72100102653981	95.80679100006819	3186639.0	9.819532595574856	117.72823403775692	30.346818975358207	0.9689295797248763	89.79029073093227	381.5970214095048	352.81315223127604	15487.0	243.8588032640517	604.3364987753331	112.27303380630255	0.7802005476907357	59.80773089878048	769.2751841553549	762.951143398881	24653.0	665.7643099799752	895.7536869347095	68.82247220274286	2.6038627927605837	46.27229706379332	1003.6306093818704	1000.0530466660857	203472.0	931.3693970516324	1088.8534684628248	50.1216344113575	0.1597488671541214	0.43512627482414246	0.49594923853874207	0.420083411785419
sub-1_ses-27_T1w	0.5591834768840555	2.223256090228695	0.6834565844611231	63.17946543446172	4.004529933656541	4.025789800969622	4.18824	3.79956	0.21127686282495933	0.41651132518762374	0.372211811987417	1.3661705255508423	0.5000546097755432	0.0	0.002145917633872432	28.308129913833607	15.333130428645605	21.201537165464117	188	256	256	3.1973256107847323	10.876510855530467	10.35980967398154	17.00559255562942	16.4854365868894	34.565600941842675	31.724220661592643	44.12162445604586	0.9997317790985107	1.0	1.0	37.54883788455948	14.849250073754458	86.4105949674239	94.39346471056342	2922311.0	11.694270376116037	116.04744861274958	29.05933961626074	1.2395521135696068	89.51028396414	406.77343969585894	373.65711756795645	15921.0	267.17770835384727	643.6324982605875	116.86184897723044	0.6310130542642591	64.37440255437687	791.5755491466632	783.4601617529988	25626.0	686.3249781504273	925.9176372438669	72.03090086325786	1.9890626300979672	56.74238575669302	1005.6323555380461	1000.0559542216361	208205.0	923.1199649050832	1108.3258737325668	58.807333489477074	0.16131089627742767	0.4399673044681549	0.4983503520488739	0.4037909766622235
sub-1_ses-28_T1w	0.4293477301777626	2.7736766420817145	0.6708939601621531	63.58965070280279	4.03857	4.03667	4.24093	3.83811	0.21219725865697722	0.4182037091377406	0.36959903220528223	1.3830289840698242	0.45610517263412476	0.0	0.001730373470258789	28.082836989515933	15.207660007475495	21.223894347830605	188	256	256	3.1463481110050666	11.48203481935248	11.990634022024032	21.343519135714548	15.487164092882761	31.98805925013029	29.855049364893464	42.08992475166734	1.0	1.0	1.0	107.40211726209718	15.566033214130313	81.12018270961237	90.22514265030622	3375726.0	10.330694615840912	111.50412775576115	30.191071074531312	0.908146201032733	92.97999518814738	400.28180537138746	367.97485060989857	16707.0	259.9685613028705	632.8954079188404	116.94949982267639	0.6801611397850325	59.35070418007975	766.7622852191114	760.035940296948	25681.0	669.1932017728686	888.7766074389219	66.1921997693807	2.0518181608621795	43.701430146622535	1002.9311098742938	1000.0561548769474	205497.0	933.6365259066224	1083.0385822802782	46.85514676623315	0.1599745750427246	0.44137877225875854	0.49660053849220276	0.4201240653819846
sub-1_ses-29_T1w	0.4798382345229491	2.5186314859891166	0.6729754295947719	66.80733039813148	4.025576666666667	4.08365	4.18236	3.81072	0.2153189410474369	0.4126581689611169	0.37202288999144617	1.3951166868209839	0.4727283477783202	0.0	0.0018041674372277904	28.084345897393508	15.498881577103667	21.33051570146677	188	256	256	3.4542936188055458	11.776543913967577	11.729860888330931	19.95874513221967	16.710966699490022	34.734585161811346	32.00617565609796	44.572975106992516	1.0	1.0	1.0	7.751379146744712	14.698920086718278	80.87964446076388	89.17011919617653	3145302.0	11.25561347603798	109.93176892399788	28.133587902759515	0.6542467841426491	84.90787955974912	405.09061646918434	374.9343991577625	17440.0	274.8556659683585	624.1908343732357	108.53844262008107	0.7131370768319818	59.141537290090014	785.9277634458784	779.320014923811	23388.0	687.0589759647846	907.0187405601142	66.17419845396356	2.1785128960968674	46.77715157008582	1005.0874507615772	1000.058341383934	206576.0	934.2742377519608	1093.1358497142792	50.10615217530343	0.16378001868724823	0.4390283226966858	0.4988047778606415	0.41050816148898467
sub-1_ses-2_T1w	0.4800933142886115	2.4862572387614197	0.6565197485682515	67.82684030037022	4.039183333333334	4.08755	4.22014	3.80986	0.21549733082402217	0.416131767904218	0.3683709012717598	1.3583083152770996	0.4843762636184692	0.0	0.0013605900463035925	27.738239717621653	15.265097664191805	21.436947848763687	188	256	256	3.345023627190331	11.214503221655043	11.472258134296935	19.857247554045426	17.157150711000266	35.82538268575489	33.042573326221195	46.145186581908426	1.0	1.0	1.0	1.6664968112542047	14.198094765414018	80.62366009654222	88.63934466615319	3117049.0	10.26050291955471	109.16035050526261	27.614290211341128	0.5537090294688607	84.68149377943361	402.06046189669934	371.8292252458632	14649.0	267.85612899437547	632.3433943733571	111.15512928619648	0.727023614551447	61.6518460200567	783.1949097737795	776.4065556433052	27198.0	680.7758182933553	909.7731426196171	69.23109003919758	3.1213231710141605	45.72124564338681	1003.7297822507061	1000.0570178925991	205289.0	931.0836371555924	1089.6084072627127	50.362195437112476	0.1613655537366867	0.4403436779975891	0.49927419424057007	0.413510264689938
sub-1_ses-30_T1w	0.6766958782989628	1.9210579563708623	0.7012139253271733	88.93294804850596	4.239233333333334	4.28504	4.40851	4.02415	0.21732619280076138	0.4139263257639766	0.36874748143526204	1.3982837200164795	0.5216851234436035	0.0	0.0024063099428305638	27.708694647565718	15.31060270441708	21.10728637200578	188	256	256	3.2737805838498133	10.607130905245343	10.102410196865046	16.42631910149998	19.106626800092517	38.03794141360802	34.76784880097278	47.15897818921779	1.0	1.0	1.0	1.8307128020298924	13.89278886122668	74.37836157194296	81.99225727468729	2900667.0	12.680790100246668	101.29354019835591	25.45685521268356	0.44178488438348573	99.02387277988474	440.7717117497829	405.17416079342365	23634.0	295.5948191922158	691.1794507652521	123.7607648027667	0.17463137121976802	71.08728648285282	816.0159575383431	806.6306602321565	26044.0	703.9188067635521	955.7954562306404	76.04461388927369	0.6597546562941123	59.79939553310615	1007.7653707323558	1000.0509044118226	209197.0	923.1004070565104	1120.0346051193774	60.880864910529084	0.16035345196723938	0.44519293308258057	0.49840450286865234	0.43468732706142776
sub-1_ses-31_T1w	0.440375048281883	2.7277249736724722	0.6619910003811089	67.55772368220542	4.066296666666667	4.07591	4.24903	3.87395	0.2139824924738311	0.4182956923044486	0.3677218152217203	1.3759642839431763	0.47237056493759133	0.0	0.0017667630981881071	27.938399342195424	15.206051289742051	21.258169537857395	188	256	256	3.3485764410774963	11.701175400184296	12.07955181378823	21.1889036001029	16.773350149604774	33.93399755200532	31.654402312395316	44.25585923557585	1.0	1.0	1.0	7.656826602180347	14.804251246671258	79.09065467186451	87.6358297765255	3317353.0	10.279001481831074	108.19383274018764	28.103585313432852	0.7687923500508056	91.5251062367735	409.3029213134367	379.03083749860525	19737.0	271.82378890067343	636.2643180102111	113.18876603494324	0.8844171313642737	58.73804391693979	773.4167377345566	766.8135105445981	26556.0	676.9456690177321	893.1571230441332	65.53179885902313	2.2657408648049966	43.977334585699914	1002.8924411592957	1000.0587384551764	206954.0	933.0396487936378	1082.3494874611497	47.19717174557648	0.15854738652706146	0.4411669373512268	0.49603700637817383	0.410763752180902
sub-1_ses-32_T1w	0.413305836466894	2.893375044268455	0.6769096178867553	57.87029230536177	4.003683333333334	4.03772	4.18551	3.78782	0.21194572298036682	0.4162273721479284	0.3718269048717048	1.3833260536193848	0.4547915220260619	0.0	0.0016470503533537178	28.20362226767608	15.352636845552134	21.302803939732588	188	256	256	3.2626301072026584	11.838045149516024	12.060909278414613	21.082052578525154	14.797101461341065	30.77653790627597	28.79164826715177	40.80130543383827	1.0	1.0	1.0	1.1867533501022516	16.05768994580161	84.99283531274496	94.19822904840112	3442527.0	11.416193079203367	116.386624827981	30.020036504630127	0.5350485639859559	86.97192067942278	393.14717527291714	362.683672439307	16165.0	256.84678090810775	615.6899289064108	111.15953760368124	0.7996785231506376	56.852902240540836	760.9057638540552	754.3469119258225	24218.0	667.4082107841969	877.2319851219654	63.720937717485285	1.5681983499242804	44.70113687615043	1003.4343029277151	1000.058513738215	207149.0	933.3176926597953	1085.1823329031467	47.43637253287332	0.1611851304769516	0.43719103932380676	0.4952089488506317	0.4214175802057832
