bids_meta,cjv,cnr,efc,fber,fwhm_avg,fwhm_x,fwhm_y,fwhm_z,icvs_csf,icvs_gm,icvs_wm,inu_med,inu_range,provenance,qi_1,qi_2,rpve_csf,rpve_gm,rpve_wm,size_x,size_y,size_z,snr_csf,snr_gm,snr_total,snr_wm,snrd_csf,snrd_gm,snrd_total,snrd_wm,spacing_x,spacing_y,spacing_z,summary_bg_k,summary_bg_mad,summary_bg_mean,summary_bg_median,summary_bg_n,summary_bg_p05,summary_bg_p95,summary_bg_stdv,summary_csf_k,summary_csf_mad,summary_csf_mean,summary_csf_median,summary_csf_n,summary_csf_p05,summary_csf_p95,summary_csf_stdv,summary_gm_k,summary_gm_mad,summary_gm_mean,summary_gm_median,summary_gm_n,summary_gm_p05,summary_gm_p95,summary_gm_stdv,summary_wm_k,summary_wm_mad,summary_wm_mean,summary_wm_median,summary_wm_n,summary_wm_p05,summary_wm_p95,summary_wm_stdv,tpm_overlap_csf,tpm_overlap_gm,tpm_overlap_wm,wm2max
MPrageHiRes,0.40137872238180555,3.428736189901177,0.5130172200597809,31664.040527556994,4.0069267423558275,3.8095602270674838,4.10767,4.10355,0.22075779819479496,0.3994382944530007,0.3798039073522043,0.36205650866031647,0.1062149628996849,,0.0,0.0062133428724388635,24.45030736002658,13.33242462635286,16.11592501019444,192,256,256,3.787902688918872,15.224259741652046,14.26310003699472,23.77713768041324,38.29389610698648,94.86355413103227,85.28369778826783,122.6936431267847,0.9999999403953552,1.0,1.0,141.7005603052469,0.0,3.151968887994453,0.0,3944814.0,0.0,14.084507368505001,5.339820049297516,14.327038785359896,54.95189966080003,319.533837587593,312.12204694747925,71377.0,219.34376849234104,456.63455468416214,82.39912324568506,0.05345744784257178,50.266527163405506,773.5911655918093,773.204340800643,26649.0,691.1552577093244,858.4526748731732,50.786694827385965,0.29357962677888594,40.78009395880424,1000.8068909912638,1000.0390384197235,221765.0,933.1278746053576,1071.1638498678803,42.058753964908036,0.16336912546422716,0.4435173566655879,0.5141014254404256,0.4650424875150169
MPrageHiRes,0.34454581060694617,3.9504541547026037,0.5641704282768977,12979.353648529226,4.369036933333333,4.26057,4.48815104,4.35838976,0.23018422284928772,0.3827243866763969,0.3870913904743154,0.485531210899353,0.07478612363338466,,0.09551141314446426,0.029450652959567666,20.46122865966027,11.722354603239612,14.189702784986714,176,256,256,1.7016218372721859,9.97515564432908,10.625912018602643,20.200958574206666,14.037133508756558,61.001307495328284,55.39044403917226,91.13289111343195,1.0,0.9765625,0.9765625,15.441626701335451,0.0,3.37851434193862,0.0,1893082.0,0.0,18.69030962139368,7.189196268939649,1.4997981822750956,74.40802361630563,172.42668519535144,154.03770550340414,61479.0,56.07092886418104,358.6733355894685,90.52331684835298,-0.005026243409723907,68.2411645161538,668.1998501546202,669.4031536728144,25471.0,557.4938986264169,775.5247066915035,67.10572114513937,0.8262683679766454,45.683443070861586,1002.1381464649256,1000.0547073408961,248687.0,924.6640733629465,1086.5829050317407,49.50521001247578,0.17288318394260338,0.4434997862587516,0.526067145902168,0.6043592584630141
MPrageHiRes,0.4192234273088697,3.3358643317102215,0.5264003697028609,19752.393842402074,4.189299546666667,4.15921,4.238039039999999,4.1706496,0.22756590324100895,0.3813762858194155,0.39105781093957553,0.44519977271556854,0.10077235102653503,,0.0,0.004243090034687828,23.27434513060153,13.213190690578717,15.203261509005142,192,256,256,2.9729585891008794,12.256588301751325,11.39616448230035,18.958946556048847,29.74617999178495,89.40035620713357,80.40710794096991,122.0747876239912,1.0,0.9765625,0.9765625,7.01024000130098,5.367091214554498,6.362891188448051,3.620048012584448,3472174.0,0.0,25.21286960877478,9.268008918875855,2.234031554914967,63.8759447365993,256.2406146693088,243.6904151570052,74403.0,148.6029709165916,418.8548510335386,81.96843992597721,0.00981107493844613,60.285285121228334,732.8868500310717,732.3968968559057,20452.0,635.8792787175626,831.2853915095329,59.75390323495776,0.13407536031044476,51.932276963365354,1001.1017975887341,1000.0765034202486,237089.0,916.5094795804471,1089.6089584920555,52.749470619976265,0.17413568738859986,0.4454146833850741,0.5235880174949274,0.6613226790741583
MPrageHiRes,0.3386973198240682,4.115103869407148,0.7774694139011262,-1.0,8.011937101956756,10.053803305870266,11.143808,2.8382,0.26341779697860723,0.39113281649102155,0.34544938653037116,0.3851252794265747,0.05555224418640137,,0.0,0.0051978547988503826,20.539513158139794,13.06971588215552,17.72954774521411,512,512,106,2.0501032478795533,11.247604305300133,12.250261013800142,23.453075488220737,5.375351382336092,17.031712952753704,15.844716439565227,25.12708498360589,0.4687499701976776,0.46875,2.0,52.86454561628959,0.0,7.253757308596146,0.0,769696.0,0.0,34.93686116859317,25.88164244992085,-0.9193449536449667,126.10588349544649,218.18924333786902,212.35718625970185,745404.0,63.22910416312516,387.34215355850756,103.58358489258579,1.5642636504215135,65.52691719275587,674.5307074736734,672.8502720240504,946236.0,582.1106446515769,770.8057743366808,59.821620517578424,0.08671750537808398,42.79308877894261,992.7717278696638,992.6638626009226,1019420.0,924.0829845238477,1062.6578495204449,42.325509770459846,0.16312497408272045,0.4515033835116788,0.5216361197238624,0.5891085575619156
MPrageHiRes,0.3284507876304365,4.038660234402806,0.7255013907948107,3395.1759993631144,4.243549934636046,3.9254998039081386,4.77002,4.03513,0.2743149595909986,0.387529982804902,0.3381550576040994,0.5453999638557434,0.07647113800048833,,0.0,0.014824750616646306,18.710351012489053,12.422422499469373,17.224654485039178,165,256,256,0.8884179489653029,8.126539639547358,10.171408929443771,21.499269199818652,4.731673763457039,39.78612620539098,35.832253115685006,62.97895937820701,1.1000051498413086,1.0,1.0,11.525395120555487,0.0,5.079499531173378,0.0,255231.0,0.0,28.02266087383032,10.402464815594072,3.4303362891342504,53.62861866041657,102.34752868740392,75.1310259103775,83134.0,22.175770550966263,293.354846673086,84.56669986181412,0.08392831249850374,77.0742961652218,629.3188731562983,631.7368077859282,32919.0,498.31561778113246,752.0736872702836,77.73631095292046,0.5831787278922707,43.88204391225041,999.3167476301337,1000.000013820827,191375.0,921.6577424481511,1074.101017601788,46.51308804274874,0.16776033575440563,0.4499397196731398,0.5217786406458131,0.5494997586189676
MPrageHiRes,0.3142287244727332,4.322403039482428,0.6891742179693708,-1.0,4.891707681035762,4.54359237644062,5.389973333333333,4.741557333333334,0.2501536258697039,0.404239562558296,0.34560681157200007,0.511781632900238,0.20369017124176025,,0.0,0.003441648480270271,17.1117527998059,10.199265670931544,14.016342918983351,165,256,256,1.7728257509742131,10.730814317153374,13.505874909653357,28.013984660832488,19.090055706126165,75.45991934358152,68.32303083005665,110.41911744046223,1.000006079673767,0.9375,0.9375,4.821039553528542,0.0,3.326850261128218,0.0,525516.0,0.0,16.143014010041952,5.933178937528786,0.40708543583449197,104.38414150346722,180.68314266588501,172.8872284181416,92248.0,51.45146410167217,361.3469593932851,97.52018281668794,-0.03619620057598061,64.81890450764386,683.3936499872533,683.3954029679298,50268.0,579.0398377999663,787.3913233390076,63.6846920668816,0.26348118183755576,34.66734549765733,998.3389378613666,999.9999723695219,241763.0,937.2085680924356,1054.262991886586,35.696382229567845,0.16524865752126927,0.4619901248121827,0.5131730920636934,0.8072362075161236
MPrageHiRes,0.361419442347234,3.7662570211898347,0.5509173173647304,13897.79012345679,4.134793600000001,4.14152,4.181299200000001,4.0815616,0.23411052999511509,0.3980461719587381,0.3678432980461468,0.4916751980781555,0.06193096637725837,,0.09272227337337031,0.12327383342810204,20.3520929578918,11.684774777371105,15.089234765182079,176,256,256,1.6590753243959455,9.64716800268702,11.01515619528866,21.739225258783012,14.696358470739886,71.53624030413215,63.72831187102451,104.95233683820149,1.0,0.9765625,0.9765625,13.280228910804752,0.0,2.9321713221428225,0.0,1993429.0,0.0,17.33056716620922,6.24255557255714,2.631727850151198,64.31370494972377,155.32359610667484,140.03623438999057,62013.0,51.624083407223225,327.8470656014977,84.40551386580205,-0.08276256032457185,72.33345266137214,680.0859926680548,681.642716769129,36386.0,563.355031250976,794.3636140460148,70.65631589375856,0.7122778045664568,42.74603391936846,1000.744768264111,1000.052500795573,234848.0,926.7389499954879,1077.4886259064078,46.00211643884778,0.16770010222680387,0.45224031157949257,0.5235886359979802,0.6372245553566349
MPrageHiRes,0.39631614590143704,3.4683856468079965,0.5557183083037529,-1.0,5.137322794227165,4.382144278609229,4.835552614872311,6.194271489199954,0.2312712863013716,0.39364185727605117,0.3750868564225772,0.6097658276557922,0.22279444336891174,,0.0036291941393895356,0.00030731415261204935,19.219432559160097,10.986274687879702,13.474877243835415,256,256,248,2.8456712625989216,11.875717748486531,10.406489961675652,16.4980808739415,8.966763760966504,26.481705514653022,24.41659119614718,37.801304312822026,0.9374999403953552,0.9374998807907104,0.6999983787536621,9.974155215683828,0.0,8.343023781956344,0.0,3840338.0,0.0,47.300231877714396,17.3323072898202,1.0798067555412691,73.29308923367826,247.14575317853163,237.2249578870833,131919.0,128.4742334857583,405.29458823390274,83.36312836697786,0.03882099707107001,58.91347875445002,700.9373679112233,700.6007566340268,53349.0,605.0014509506524,798.1326043084264,58.99383980301068,0.271185341761389,59.77196296216514,1002.1550029949276,1000.0723853930831,396786.0,906.7385690100491,1104.6250785030425,60.617421675727655,0.17278311548970293,0.44598560427219985,0.5192836595562837,0.45828289026352015
MPrageHiRes,0.461070866513678,2.9214437862461593,0.6120375365721941,2121.158312277051,4.9875647804503345,4.978817188080837,5.256612570324764,4.727264582945403,0.20339315172770897,0.35463220350539176,0.44197464476689924,0.8705600500106812,0.9360749572515488,,0.0,0.0026537448365231715,19.57818603086624,10.321731377994263,10.27186816093094,120,256,256,2.9276392940830576,13.144416695223093,11.084280122138807,17.18078437711027,6.143829736753573,17.482145484906866,15.661609137096038,23.358852189627676,1.1999938488006592,0.9745762944221497,0.9745762944221497,22.403854396108866,0.0,18.8350331264107,0.0,1154550.0,0.0,71.99275959283113,28.048908298020155,1.1763502929887428,80.02197263790715,268.413904630429,263.0409741923213,48064.0,130.65657398104668,429.4059569314122,89.84653210115037,-0.12766236374428752,58.918617048946885,747.6519643786306,748.4778674468398,11124.0,654.10564430058,840.4640448465943,56.94008654518422,0.41965211234869937,57.088846333141085,1006.531993556713,1000.0822775438428,183656.0,923.3174264580011,1111.732762992382,58.209190737960114,0.19063201704356542,0.4197520644821697,0.4973214525257436,0.22323642307480396
MPrageHiRes,0.38969584004198626,3.5158104777945187,0.549127695944663,19952.759551852916,4.002563990763377,3.899520464859064,4.295581280182982,3.8125902272480863,0.24600729171903965,0.4005221852543029,0.3534705230266575,0.5534112453460693,0.206934517621994,,2.6950493867800126e-06,0.013725435188997175,20.46515549664426,12.243300262962729,15.845608169354403,176,256,256,3.0051124300443255,11.768486958254647,12.28175958421138,22.071679364335175,22.144863261889757,62.517522656969746,56.81161440270887,85.77245728926712,0.9999998807907104,0.9999997019767761,0.9999999403953552,141.88867294812323,0.0,3.774874688161615,0.0,2376703.0,0.0,18.62995570898056,7.638074034015714,1.7775654535242023,73.45180979000976,270.45372554553404,258.18151009082794,85889.0,156.87082174420357,429.3792623758312,85.91359328524068,0.001964689997226543,61.5357507974541,728.7173855772478,728.8764087557793,27839.0,626.4858424454927,831.2216366782784,61.933477115681015,0.21535350717108237,44.11997226987275,999.319326050531,999.9999677240849,211016.0,923.7902595251799,1072.5413881838322,45.30681973609332,0.15974601743539427,0.44356396307855295,0.5093446865323299,0.4968378600606323
MPrageHiRes,0.3306151288653607,4.122770174499978,0.6475081999578584,-1.0,4.878996683547401,5.040860770642201,5.23728896,4.3588403200000005,0.24108498007555162,0.3897641478287252,0.3691508720957231,0.34374354779720306,0.0650109276175499,,0.019595559387482937,0.004557781849962747,20.17495611779933,12.01467650917867,15.2364603708211,175,256,256,1.9323847628109727,12.973675960268027,14.175096155087147,27.619227742182442,10.52737948681351,47.79146721235911,41.47385799619841,66.10272728942262,1.0000038146972656,0.9765625,0.9765625,19.966252476808503,0.0,3.758334793002448,0.0,1253920.0,0.0,23.32658601924777,9.911281832883343,2.3138539936334848,62.84756342093555,176.87680238581808,159.26427695900202,82022.0,76.11974449269474,348.18281154707074,82.41800968312519,-0.06245808601337366,56.60653403631387,721.6046736160908,723.016917925328,43314.0,628.3605811976828,809.9955903925002,55.72889086059904,0.3358237287402557,34.98156597749733,1000.3336396281392,1000.040236029774,243373.0,941.2947762962431,1060.0726798195392,36.20804284683315,0.17594848650921538,0.46017046619126595,0.5289722659139112,0.639814735397547
MPrageHiRes,0.48978059439957133,2.8440840186113823,0.520103940910833,14037.750360519149,3.387983333333333,3.24986,3.79,3.12409,0.21631232186029747,0.38081084649663227,0.40287683164307025,0.5226850509643555,0.09320107400417327,,0.0,0.00473669188431215,20.912448703167705,11.532202162097914,12.874467714871667,232,256,176,3.507629078004416,10.677594202223696,10.306932780821057,16.735575062235057,28.614440307311423,65.9653418189063,61.30926899433258,89.34802485678001,1.0,1.0,1.0,8.24954897049963,7.332687708627611,7.405595375347615,4.945822700858116,3032733.0,0.0,28.69332253932953,10.770819328027185,16.511320381194,75.98567606459528,322.5717295333221,320.2703356593847,61652.0,185.7345196031034,471.73332429528193,91.30604494440861,-0.08602443851252639,69.40864701296364,739.40820189961,738.3244941830635,17503.0,627.3304166391492,855.6650816202164,69.14510783320074,0.2681672744871837,58.77345109968696,1002.275291833135,1000.0377992391586,219066.0,907.8793777674437,1103.333760380745,59.75507342975958,0.18129035779141645,0.4352899590292294,0.506780880788061,0.46024061385547677
MPrageHiRes,0.3645933812274856,3.726420571627137,0.707272598911192,44164.63905325444,6.298258049529788,7.12148992,7.741297112491279,4.031987116098083,0.23034764194007173,0.3773784771618043,0.392273880898124,0.3371536135673523,0.08008596301078796,,0.0,0.015190293530487035,21.163512118922075,12.326805307189778,13.827317361038753,512,512,170,3.1248804249167064,17.70378404005615,14.541576401281246,22.79606473887088,16.690027598479123,51.87518802227461,45.38873359098591,67.600985152204,0.48828125,0.4882812201976776,1.0000007152557373,11.483932083626621,0.0,5.714963615527856,0.0,2502034.0,0.0,26.186131780967116,9.691520522343282,1.865619789669985,59.34016267998273,259.37064154551047,246.8978139348328,488450.0,155.50486852042377,412.56083345972,79.01024283361774,0.1285178080424556,42.92692619403007,767.5638472640131,767.3966052234173,250049.0,697.0803024619818,838.6253167577088,43.34638679466174,0.6520326091840816,41.889826086401186,1002.2511437386272,1000.0304286759347,1172578.0,934.5803060363978,1077.4026926141232,43.86853668417577,0.16010415573868164,0.4265063782695455,0.5127258214502657,0.5888325782131408
MPrageHiRes,0.41331276877755335,3.309746765982067,0.5358496238350935,1207.7637632116398,3.7975289562324215,3.8333226666666667,4.254922666666666,3.304341535363931,0.2224674596779792,0.3870452808188931,0.3904872595031277,0.5425559282302856,0.15716510266065598,,0.0,0.00017782017970598515,20.50311842011255,11.303271625219377,13.272784390903416,256,256,150,2.686958539955371,10.926411156747363,10.468644494857015,17.792563787868314,7.86172603794658,22.248167053267167,20.47642749865258,31.31938940474399,0.9375,0.9375,1.2000000476837158,1.445816009672452,20.917917341675707,16.667563973132147,14.108920842409134,2429349.0,0.0,47.970330864191055,16.513402307552816,0.9427607070354989,89.05056239741944,252.29313920131224,251.01785738766193,53007.0,103.88196860253811,407.05042854398476,93.41993404944584,0.06585701308092284,64.72601280295655,708.7514386097563,710.3640088140965,18157.0,599.9838743835687,811.8676164746284,65.01168925847269,0.2616827921767726,54.98423986954758,1001.6404758461225,999.9999981075525,206119.0,912.2828216701746,1096.3034606575966,56.20311857492338,0.17680227665893025,0.43926991055929276,0.5138083011722472,0.4173606659620597
MPrageHiRes,0.49048798978562597,2.7430076734124316,0.6559227612331864,4285.519365611762,4.515015454545455,4.15933,4.6160523636363635,4.769664000000001,0.21608405704381714,0.37080982777451293,0.41310611518166995,0.7384377121925354,0.29989609122276306,,0.0,0.002749947661843555,15.858177941574022,8.594179089324834,9.174228535088115,160,256,256,2.6195296046281364,10.612496294486597,8.80016839908757,13.168479298147977,5.045659816466717,14.894647875445404,13.643850541837052,20.991243933599034,1.0,0.859375,0.859375,4.430301676268041,0.0,21.43531466079145,0.0,1838800.0,0.0,87.0085339561031,31.21246249614078,0.6433719147978727,86.17386818214148,247.23592588254425,240.38882252573967,89324.0,109.0259917974472,411.0295760631561,91.76742133276477,-0.03772599251902875,67.0567984489019,709.0414446923247,709.6211387515068,23811.0,597.6592214107513,818.4685945361853,66.86515762023508,0.13671525198206824,75.40948737850196,1005.0872527265583,1000.0793941915035,309250.0,889.3473916053772,1138.0678947269917,75.9448190337063,0.1934351099070857,0.4370847906459707,0.5146762375017719,0.42214210094916854
MPrageHiRes,0.4447974884521515,3.083491376515064,0.573089023156582,13199.751946272845,3.3850995555555556,3.2540266666666664,3.5934,3.3078719999999997,0.23567798691760247,0.3739569210684445,0.39036509201395303,0.5171626210212708,0.1664148092269897,,0.0,0.0045606212954318855,19.84950962668354,11.520597327799775,13.156536564720291,120,192,192,2.46892044129678,10.542597986040095,10.855219518988136,19.554140129627534,23.30534323659583,76.05788254474905,67.81258287103687,104.0745228317657,1.5,1.25,1.25,4.476561157639585,6.295070178204793,9.950702068260371,4.245960311964154,839249.0,0.0,39.25222302787006,14.244140814742211,2.1504217396752576,72.68768083466685,236.55048350184032,223.93622335977852,20075.0,113.31826596613973,412.0689209522679,90.69982250327374,0.077246839907954,69.06461886159934,728.3227700181991,730.8244637679309,3263.0,610.3980325888842,837.1506411340088,69.31047447390193,0.09224693251576666,50.677579348281746,1000.8806404081171,1000.030566137284,77747.0,917.982728742063,1086.3243638444692,51.14129939615834,0.1810318108031445,0.4493713300535501,0.5258943150541254,0.6052263340452053
MPrageHiRes,0.35848887565077403,3.7350194067480875,0.7531332976971868,9063.779432557261,4.152867872970474,3.825203618911421,4.59796,4.03544,0.25856053048585476,0.389824073073792,0.35161539644035317,0.49462834000587463,0.07062421441078187,,0.0,0.003761195935643449,17.91137719770141,11.212163839470417,14.868250659164596,145,256,256,1.0252218800673645,8.496076498078708,10.412028390031717,21.71478679194908,5.454510109572332,39.03373229683412,34.53959470500421,59.13054170860619,1.100001573562622,1.0,1.0,848.7451687260915,0.0,4.227994596869433,0.0,262121.0,0.0,20.502702170982957,11.0798093946148,3.0104261741211245,65.20380327978057,116.63658294008772,92.24786220863461,67010.0,22.04683873616159,312.8620846902949,89.97776548219653,0.07401075469457297,78.04954605856699,658.4458205924103,660.1469767354429,31122.0,529.2127745447681,782.6770726945251,77.69896740060814,0.4937251822701052,43.79423198180321,999.9501404268007,1000.0285918042064,193226.0,923.7939976789057,1074.7190493643284,46.052766424313,0.16941210604537849,0.4598322944786162,0.5295800527693822,0.5841455511253867
MPrageHiRes,0.48483318375856266,2.8208967785139945,0.554734798137794,17674.0406640625,3.427314100161162,3.5191595804834863,3.53329152,3.2294912,0.21369643080421158,0.3688364306697489,0.4174671385260395,0.3859648108482361,0.07528209090232846,,0.0,0.003929269064779145,23.476576314755388,12.488748984699322,12.72424826836282,176,256,256,3.610093181997301,14.084308616651331,12.316072624157547,19.253816073824005,28.412740647797033,69.77393711697916,62.396322316767886,89.00228918552746,1.0000001192092896,0.9765625,0.9765625,7.3345797065001666,7.3614271831817994,6.04307626674363,4.965207181870937,2604085.0,0.0,22.397795900702477,8.364176190735739,2.904063021073024,71.41121698137673,326.444087498338,319.2591975554824,71148.0,199.4418622031808,485.75672889500856,88.4345466516787,0.14613402503810313,54.727106467669074,785.7588584297861,784.0134624950588,19262.0,696.4717859443277,878.7329440265894,55.66429508683975,0.5383414335165035,50.02546501855661,1003.2582685150423,1000.0724596828222,209931.0,923.7459901571274,1093.287882104516,51.941395614143865,0.16646042817087212,0.4235959574344596,0.4971183982754037,0.4600763626056655
MPrageHiRes,0.3936827258296296,3.4207713909938398,0.575532347765884,9080.357355371902,3.508708,3.30198,3.8598640000000004,3.36428,0.2394603541347302,0.40011893116184366,0.3604207147034261,0.48578301072120667,0.1636713996529579,,0.0,0.005656828363803175,19.734164609830554,11.458982380987464,14.946276994345665,120,192,192,2.86334907505013,10.741655066598758,12.596555607461825,24.184662680736587,24.04582867602929,65.58405535924086,59.92865197815411,90.15607189919218,1.5,1.25,1.25,8.118617264840973,0.0,4.425842002024816,0.0,791896.0,0.0,17.615349162369967,7.2666921199209655,2.974192485364525,83.41564974413402,272.13757241127087,266.71336496807635,18342.0,136.38100447878242,437.2830031404272,93.14480606959812,0.0006079539082874952,67.3366618077883,725.1894744516552,727.4502504691482,6540.0,611.6558588668704,833.4925300953909,67.71718402523241,0.33697899275683696,39.96147686723885,1001.1300881612665,1000.0000263042748,68458.0,935.6084969565272,1070.5526831964028,41.348218733918266,0.1794039390687534,0.45643102714432127,0.5070257101312257,0.4719415153903993
MPrageHiRes,0.3248337268628214,4.246640530781017,0.6747728588754383,-1.0,5.499067766664287,3.894374893297693,6.96012515557092,5.642703251124246,0.24270312657388102,0.39571751767079805,0.36157935575532096,0.5433277487754822,0.07917907238006583,,0.014584999964741196,0.0068682073560225486,19.47786512586181,11.498003039379087,15.003306017447835,160,400,400,1.0310858979377875,8.45408494373643,9.252234838564911,18.271533674020514,4.136273918752835,32.91899302079123,30.299047160945562,53.841874543292626,1.000001311302185,0.6399999856948853,0.6399999856948853,79.96917031880469,0.0,4.990965480324663,0.0,1425524.0,0.0,31.060132890939713,12.168476792019371,3.5738453799709786,53.07936513274734,96.453494342189,76.82698318362236,158775.0,14.252455860376358,254.81233336031437,74.5105149825519,-0.057816044072645845,72.73683025328104,611.8753582155474,611.4360346794128,123057.0,495.485776245594,732.6103008389473,72.32403676832293,0.31552751245210064,53.500295863379755,999.6148827519384,1000.0567833185196,614971.0,909.0909096598625,1088.1835223436356,54.73300643872539,0.1698676306566506,0.4494326654312335,0.5219120562896493,0.5789802426115257
MPrageHiRes,0.29762771808527344,4.566928339142299,0.567247778368408,-1.0,5.350847055714152,4.93159,6.039393705003011,5.081557462139447,0.247169491609879,0.40615873384849044,0.34667177454163056,0.5751244127750397,0.21493317931890488,,0.0001524044459566746,0.010316693884667221,18.040429894434045,10.789843767457914,15.132027125050437,160,288,288,1.676559120860264,11.06217808987117,12.719009663921431,25.418291781032856,14.566611790149569,66.67271103250037,60.2944229397962,99.64394599673867,1.0,0.8888888955116272,0.8888888955116272,37.53853952867568,0.0,2.890114373382257,0.0,3129121.0,0.0,16.788104012608528,6.575054110430324,1.0643035352825825,84.77788756427945,158.91644997091086,146.19285499304533,109037.0,48.78776419907808,328.3139569491147,87.19775091177782,-0.03870151521305232,61.34078153868506,667.2024107847242,669.1380340456963,69600.0,564.9154390841722,762.7082787454128,60.48837955474605,0.5541027048637157,37.14560200282885,999.7031235397108,1000.0426425784826,285441.0,934.5519931688905,1063.4454313367605,39.34335554260204,0.17683178942962308,0.4590822381063807,0.5086864458493853,0.44325269631303277
MPrageHiRes,0.3469555090457136,3.7955130410678057,0.5321826038871612,-1.0,3.511479551368827,4.028906691691749,2.832554252118087,3.6729777102966445,0.23760745177677078,0.4036549481953882,0.358737600027841,0.8870721757411957,0.1644103348255157,,0.0,0.020810890414790444,25.031801095445157,14.284965682555626,19.358012853550548,256,124,256,1.6019640810409774,6.58602339578973,7.540484789881416,14.433466892813538,3.9836163471124015,12.52053185286469,12.873258725613132,22.1156279768623,0.976599931716919,1.699999213218689,0.9765999913215637,14.86545803385684,0.0,18.3423394229952,0.0,1296322.0,0.0,76.71310069039464,29.62323231349906,0.12925289939328177,116.47953915466049,194.3048278240346,180.1267529912293,3179.0,42.51066671796143,404.1823453593999,112.42350697423149,0.0162222740654836,83.5917459508486,563.7190983371331,566.139545544982,16658.0,420.54310051482173,701.0102754540741,85.95817509988125,0.512100548791234,66.93852110365673,999.0149489748267,999.9999775886536,116695.0,883.6909942515194,1110.2001508217302,69.28312513771371,0.16482150096676867,0.4470458830925135,0.5167338689293914,0.4927948543509184
MPrageHiRes,0.4032399937787804,3.408954871012082,0.5783391386045381,4215.8905243664985,3.863720527718993,3.8569211494520754,4.09606,3.638180433704905,0.23724203187694543,0.4060041007444312,0.35675386737862336,0.6180145740509033,0.19966948926448824,,0.0,0.007771183635717597,20.010727449331725,11.51364708221751,15.063259370718889,176,240,256,2.1200754469564145,9.256139228512225,10.171259924140502,19.13756509695287,13.398784839831603,46.959408018862014,42.87095202742716,68.25466322358785,0.9999997019767761,1.0,0.9999998807907104,3004.5078880148876,9.598412675536931,8.435113257666071,6.474030967801809,2125047.0,0.0,27.79809907078743,11.016776890213263,1.3218777262199533,87.95833536565482,208.38698710066697,196.30578646436334,69397.0,80.83394598215818,374.8061589449643,92.59310670906754,-0.09127031269434216,74.99776683766993,688.57864176291,688.0029520019889,28917.0,565.8303065858781,811.8581139408051,74.32807985562347,0.2585185725596322,50.81193602812489,999.5470468153849,1000.000037625432,211808.0,913.0944015830755,1084.3818988837302,52.253130005200354,0.16729870657742105,0.4509724815727721,0.5115306767725333,0.49776062338418964
MPrageHiRes,0.3501286595114924,3.7599667114203057,0.5340057609195055,-1.0,3.5256232968849854,4.043272861035356,2.842454256699933,3.6911427729196675,0.23654725941584756,0.40346924047991,0.3599835001042424,0.8699620366096497,0.1760351061820984,,4.851378033930538e-06,0.04047669897643571,25.16064275806175,14.310356146397506,19.27312118724164,256,124,256,1.5426642858964963,6.763475396139781,7.625508885969669,14.570386975872728,3.774357216525345,12.451552277263428,12.637777091080318,21.68742177945218,0.976599931716919,1.699999213218689,0.9765999913215637,9.125637624421946,0.0,19.17985741699163,0.0,1285527.0,0.0,78.37161811813712,30.20812838474277,0.17412217291144882,116.95492668607328,195.3663238121589,174.03439553454518,3329.0,43.84704365283251,400.85975904911754,112.79722751209485,-0.05814216212176904,82.8529818166489,574.2639449346292,574.1370648629963,15503.0,430.29322594366965,709.7684051174671,84.88513877429178,0.4198902648917664,66.25384826095977,1000.1899856644181,1000.0000327378511,116592.0,888.0405782833695,1112.9363254124298,68.63206488101657,0.1650418406718336,0.44649000748763673,0.5157644662026672,0.48748142935335054
MPrageHiRes,0.43060823301661194,3.204423697555526,0.6104681818064549,4467.262049170352,4.076427893417331,4.220989280251993,3.9046656,4.1036288,0.22795293824966498,0.3888206680741863,0.3832263936761487,0.5541857779026031,0.15480053424835205,,0.0,0.003694639773072686,19.055550282497165,10.689550381164757,12.643302163448238,176,256,256,2.2878523478582533,9.980411379964318,9.49697606866033,16.22266447815842,11.660313546080445,41.09992788876588,37.18827617871607,58.80458710130189,0.8999999165534973,0.9765625,0.9765625,7.240207340383527,0.0,6.9917245593674515,0.0,1823449.0,0.0,29.25106167793274,11.141520977970371,2.1444110669543885,70.53386389432708,211.1095330325859,198.3001219034195,87761.0,95.25911784172058,380.73292261362076,86.67473332019699,-0.00882790674047973,69.83834435476585,699.9478785167234,698.9623973965645,25443.0,586.8977167606354,817.892798924446,70.03204926161922,0.2979588749388524,59.81468040226577,1001.9030549172927,1000.0551652908325,266849.0,904.1613546013832,1106.2420382499695,61.64544010716006,0.17957171205938402,0.4477580005153179,0.5206528712500296,0.6254098643564698
